date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:50:40	88413/88413	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:40%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/14.svg?c1=%231C58DD&c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/1474d6.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:40	630/630	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:40%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/15.svg?c1=%231C58DD	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/153052.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:41	381/381	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:41%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/16.svg?c1=%231C58DD	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/163052.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:41	237/237	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:41%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/17.svg?c1=%231C58DD	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/173052.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:41	331/331	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:41%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/18.svg?c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/18bef0.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:41	233/233	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:41%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/19.svg?c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/19bef0.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:41	225/225	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:42%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/20.svg?c2=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/20e4dd.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:42	366/366	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:42%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/21.svg?c2=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/21e4dd.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:42	313/313	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:42%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/22.svg?c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/22bfdf.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:42	212/212	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:42%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/23.svg?c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/23bfdf.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:42	7460/7460	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:42%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/24.svg?c1=%231C58DD&c2=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/243176.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:43	5877/5877	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:43%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/25.svg?c1=%231C58DD&c2=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/253176.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:43	3832/3832	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:43%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/26.svg?c1=%231C58DD&c2=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/263176.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:43	6465/6465	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:43%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/27.svg?c1=%231C58DD&c2=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/273176.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:43	15768/15768	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:43%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Wavy/28.svg?c1=%231C58DD&c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Wavy/2874d6.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:43	3450/3450	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:44%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Zigs/01.svg?c2=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Zigs/01e4dd.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:44	13373/13373	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:44%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Zigs/01_001.svg?c2=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Zigs/01_001e4dd.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:44	1688/1688	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:44%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Zigs/02.svg?c2=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Zigs/02e4dd.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:44	12199/12199	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:44%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Zigs/02_001.svg?c2=%23FFFFFF	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Zigs/02_001e4dd.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:44	3591/3591	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:44%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Zigs/03.svg?c1=%231C58DD	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Zigs/033052.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:44	1895/1895	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:45%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Zigs/04.svg?c1=%231C58DD	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Zigs/043052.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:45	811/811	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:45%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Zigs/05.svg?c3=%2300F260	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Zigs/05bfdf.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:45	694/694	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:50:45%20GMT	https://www.scandosolutions.com/web_editor/shape/web_editor/Zigs/06.svg?c4=%23FFFFFF&c5=%23000000	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/web_editor/Zigs/0607c0.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:45	3082/3082	---M--	200	added ('OK')	image/png	etag:%22633ec095-c0a%22	https://www.scandosolutions.com/payment/static/src/img/placeholder.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/payment/static/src/img/placeholder.png	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:45	1349/1349	---M--	200	added ('OK')	image/png	etag:%22633ec095-545%22	https://www.scandosolutions.com/payment/static/src/img/amex.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/payment/static/src/img/amex.png	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:46	1258/1258	---M--	200	added ('OK')	image/png	etag:%22633ec095-4ea%22	https://www.scandosolutions.com/payment/static/src/img/diners.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/payment/static/src/img/diners.png	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:46	1114/1114	---M--	200	added ('OK')	image/png	etag:%22633ec095-45a%22	https://www.scandosolutions.com/payment/static/src/img/discover.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/payment/static/src/img/discover.png	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:46	1080/1080	---M--	200	added ('OK')	image/png	etag:%22633ec095-438%22	https://www.scandosolutions.com/payment/static/src/img/jcb.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/payment/static/src/img/jcb.png	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:46	1425/1425	---M--	200	added ('OK')	image/png	etag:%22633ec095-591%22	https://www.scandosolutions.com/payment/static/src/img/mastercard.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/payment/static/src/img/mastercard.png	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:47	1088/1088	---M--	200	added ('OK')	image/png	etag:%22633ec095-440%22	https://www.scandosolutions.com/payment/static/src/img/visa.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/payment/static/src/img/visa.png	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:47	2189/2189	---M--	200	added ('OK')	image/svg+xml	etag:%22635a468e-88d%22	https://www.scandosolutions.com/web_enterprise/static/img/home-menu-bg-overlay.svg	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_enterprise/static/img/home-menu-bg-overlay.svg	(from https://www.scandosolutions.com/web/assets/11191-9eefe96/2/web.assets_frontend.min.css)
09:50:47	5821/5821	---M--	200	added ('OK')	image/png	etag:%2263d9207b-16bd%22	https://www.scandosolutions.com/web/image/website/2/logo?unique=0aebb0e	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/website/2/Scandofcbe.png	(from https://www.scandosolutions.com/web/login)
09:50:47	9389/9389	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jan%202023%2014:06:51%20GMT	https://www.scandosolutions.com/web/image/website/2/logo/300x300?unique=0aebb0e	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/website/2/logo/Scandofcbe-2.png	(from https://www.scandosolutions.com/web/login)
09:50:48	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:48%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/web/login)
09:50:48	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:48%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/web/login)
09:50:48	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:48%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/web/login)
09:50:48	16104/16104	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:50:49%20GMT	https://www.scandosolutions.com/web/reset_password	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/reset_password.html	(from https://www.scandosolutions.com/web/login)
09:50:49	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:49%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/web/login)
09:50:49	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:49%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/web/login)
09:50:49	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:49%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/web/login)
09:50:49	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:50%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/start-up)
09:50:50	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:50%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/start-up)
09:50:50	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:50%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/start-up)
09:50:50	17206/17206	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Nov%202023%2007:50:50%20GMT	https://www.scandosolutions.com/%22/web_editor/shape/web_editor/Blobs/02.svg?c1=%2300F260&c2=%231677C4%22	C:/My%20Web%20Sites/scando/www.scandosolutions.com/_/web_editor/shape/web_editor/Blobs/02094b.svg	(from https://www.scandosolutions.com/start-up)
09:50:51	109412/109412	---M--	200	added ('OK')	image/png	etag:%2263dfd9d8-1ab64%22	https://www.scandosolutions.com/web/image/4732-f3a9430e/24.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4732-f3a9430e/24.png	(from https://www.scandosolutions.com/start-up)
09:50:51	5860/5860	---M--	200	added ('OK')	image/png	etag:%2263dfdcd4-16e4%22	https://www.scandosolutions.com/web/image/4733-14b1341a/25.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4733-14b1341a/25.png	(from https://www.scandosolutions.com/start-up)
09:50:51	45858/45858	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:50:51%20GMT	https://www.scandosolutions.com/marketing	C:/My%20Web%20Sites/scando/www.scandosolutions.com/marketing.html	(from https://www.scandosolutions.com/start-up)
09:50:51	14666/14666	---M--	200	added ('OK')	image/png	etag:%2263dfdd89-394a%22	https://www.scandosolutions.com/web/image/4740-dbbbcc61/26.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4740-dbbbcc61/26.png	(from https://www.scandosolutions.com/start-up)
09:50:52	45616/45616	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:50:52%20GMT	https://www.scandosolutions.com/human-resources	C:/My%20Web%20Sites/scando/www.scandosolutions.com/human-resources.html	(from https://www.scandosolutions.com/start-up)
09:50:52	3348/3348	---M--	200	added ('OK')	image/png	etag:%2263dfdd89-d14%22	https://www.scandosolutions.com/web/image/4741-555e2205/27.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4741-555e2205/27.png	(from https://www.scandosolutions.com/start-up)
09:50:52	47077/47077	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:50:52%20GMT	https://www.scandosolutions.com/finance	C:/My%20Web%20Sites/scando/www.scandosolutions.com/finance.html	(from https://www.scandosolutions.com/start-up)
09:50:52	3870/3870	---M--	200	added ('OK')	image/png	etag:%2263dfdd89-f1e%22	https://www.scandosolutions.com/web/image/4742-b9aee6c9/28.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4742-b9aee6c9/28.png	(from https://www.scandosolutions.com/start-up)
09:50:53	49091/49091	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:50:53%20GMT	https://www.scandosolutions.com/accounting-bookkeeping	C:/My%20Web%20Sites/scando/www.scandosolutions.com/accounting-bookkeeping.html	(from https://www.scandosolutions.com/start-up)
09:50:53	6133/6133	---M--	200	added ('OK')	image/png	etag:%2263dfdd89-17f5%22	https://www.scandosolutions.com/web/image/4743-260412d9/29.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4743-260412d9/29.png	(from https://www.scandosolutions.com/start-up)
09:50:53	46105/46105	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:50:53%20GMT	https://www.scandosolutions.com/supply-chain	C:/My%20Web%20Sites/scando/www.scandosolutions.com/supply-chain.html	(from https://www.scandosolutions.com/start-up)
09:50:53	10160/10160	---M--	200	added ('OK')	image/png	etag:%2263dfdd89-27b0%22	https://www.scandosolutions.com/web/image/4744-cf9f03c7/30.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4744-cf9f03c7/30.png	(from https://www.scandosolutions.com/start-up)
09:50:54	45763/45763	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:50:54%20GMT	https://www.scandosolutions.com/manufacturing-management	C:/My%20Web%20Sites/scando/www.scandosolutions.com/manufacturing-management.html	(from https://www.scandosolutions.com/start-up)
09:50:54	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8239-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8239-a8316a57/7.png	(from https://www.scandosolutions.com/start-up)
09:50:54	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:54%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/start-up)
09:50:54	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:54%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/start-up)
09:50:55	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:55%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/start-up)
09:50:55	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:55%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/business-process-management)
09:50:55	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:55%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/business-process-management)
09:50:55	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:56%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/business-process-management)
09:50:56	229435/229435	---M--	200	added ('OK')	image/png	etag:%2263df890f-3803b%22	https://www.scandosolutions.com/web/image/4703-7d6ecddc/4.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4703-7d6ecddc/4.png	(from https://www.scandosolutions.com/business-process-management)
09:50:56	17186/17186	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Nov%202023%2007:50:56%20GMT	https://www.scandosolutions.com/%22/web/image/4647-71d28e4c/9.png%22	C:/My%20Web%20Sites/scando/www.scandosolutions.com/_/web/image/4647-71d28e4c/9.png_	(from https://www.scandosolutions.com/business-process-management)
09:50:56	1505/1505	---M--	200	added ('OK')	image/png	etag:%2263dfc6e0-5e1%22	https://www.scandosolutions.com/web/image/4694-1f1608b2/10.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4694-1f1608b2/10.png	(from https://www.scandosolutions.com/business-process-management)
09:50:57	48066/48066	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:50:57%20GMT	https://www.scandosolutions.com/quality-management	C:/My%20Web%20Sites/scando/www.scandosolutions.com/quality-management.html	(from https://www.scandosolutions.com/business-process-management)
09:50:57	2720/2720	---M--	200	added ('OK')	image/png	etag:%2263dfc6e0-aa0%22	https://www.scandosolutions.com/web/image/4696-7113666f/14.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4696-7113666f/14.png	(from https://www.scandosolutions.com/business-process-management)
09:50:57	45774/45774	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:50:57%20GMT	https://www.scandosolutions.com/business-processes-re-engineering	C:/My%20Web%20Sites/scando/www.scandosolutions.com/business-processes-re-engineering.html	(from https://www.scandosolutions.com/business-process-management)
09:50:57	2440/2440	---M--	200	added ('OK')	image/png	etag:%2263dfc6e1-988%22	https://www.scandosolutions.com/web/image/4698-e5e355af/12.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4698-e5e355af/12.png	(from https://www.scandosolutions.com/business-process-management)
09:50:58	46053/46053	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:50:58%20GMT	https://www.scandosolutions.com/corporate-governance	C:/My%20Web%20Sites/scando/www.scandosolutions.com/corporate-governance.html	(from https://www.scandosolutions.com/business-process-management)
09:50:58	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8246-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8246-a8316a57/7.png	(from https://www.scandosolutions.com/business-process-management)
09:50:58	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:58%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/business-process-management)
09:50:58	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:58%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/business-process-management)
09:50:58	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:59%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/business-process-management)
09:50:59	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:59%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/odoo)
09:50:59	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:59%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/odoo)
09:50:59	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:50:59%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/odoo)
09:50:59	17198/17198	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Nov%202023%2007:51:00%20GMT	https://www.scandosolutions.com/%22/web/image/4587-59de1200/odoo.jpeg%22	C:/My%20Web%20Sites/scando/www.scandosolutions.com/_/web/image/4587-59de1200/odoo.jpeg_	(from https://www.scandosolutions.com/odoo)
09:51:00	170440/170440	---M--	200	added ('OK')	image/png	etag:%2263dfc9da-299c8%22	https://www.scandosolutions.com/web/image/4709-9a19a11a/15.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4709-9a19a11a/15.png	(from https://www.scandosolutions.com/odoo)
09:51:00	5164/5164	---M--	200	added ('OK')	image/png	etag:%2263dfcdf8-142c%22	https://www.scandosolutions.com/web/image/4718-a24c8e6a/16.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4718-a24c8e6a/16.png	(from https://www.scandosolutions.com/odoo)
09:51:00	47291/47291	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202023%2007:51:00%20GMT	https://www.scandosolutions.com/implementation	C:/My%20Web%20Sites/scando/www.scandosolutions.com/implementation.html	(from https://www.scandosolutions.com/odoo)
09:51:00	5408/5408	---M--	200	added ('OK')	image/png	etag:%2263dfcdf8-1520%22	https://www.scandosolutions.com/web/image/4725-f777f99d/17.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4725-f777f99d/17.png	(from https://www.scandosolutions.com/odoo)
